"id","pricelist_id/id","categ_id/id","ile1_id/id","ile2_id/id","fixed_price","official_price","applied_on","date_start"
"fretlist0_item3347","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_18","l10n_pf_islands.state_pf_53",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3348","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_18","l10n_pf_islands.state_pf_29",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3349","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_18","l10n_pf_islands.state_pf_44",15422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3350","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_66","l10n_pf_islands.state_pf_12",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3351","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_66","l10n_pf_islands.state_pf_45",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3352","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_66","l10n_pf_islands.state_pf_16",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3353","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_66","l10n_pf_islands.state_pf_54",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3354","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_66","l10n_pf_islands.state_pf_53",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3355","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_66","l10n_pf_islands.state_pf_29",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3356","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_66","l10n_pf_islands.state_pf_44",15422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3357","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_15","l10n_pf_islands.state_pf_93",2518,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3358","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_15","l10n_pf_islands.state_pf_13",3946,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3359","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_15","l10n_pf_islands.state_pf_3",5374,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3360","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_15","l10n_pf_islands.state_pf_12",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3361","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_15","l10n_pf_islands.state_pf_45",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3362","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_15","l10n_pf_islands.state_pf_16",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3363","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_15","l10n_pf_islands.state_pf_54",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3364","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_15","l10n_pf_islands.state_pf_53",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3365","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_15","l10n_pf_islands.state_pf_29",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3366","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_15","l10n_pf_islands.state_pf_44",15422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3367","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_14","l10n_pf_islands.state_pf_57",3946,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3368","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_14","l10n_pf_islands.state_pf_56",3708,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3369","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_14","l10n_pf_islands.state_pf_12",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3370","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_14","l10n_pf_islands.state_pf_45",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3371","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_14","l10n_pf_islands.state_pf_16",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3372","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_14","l10n_pf_islands.state_pf_54",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3373","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_14","l10n_pf_islands.state_pf_53",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3374","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_14","l10n_pf_islands.state_pf_29",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3375","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_14","l10n_pf_islands.state_pf_44",15422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3376","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_93","l10n_pf_islands.state_pf_13",4898,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3377","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_93","l10n_pf_islands.state_pf_3",4184,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3378","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_93","l10n_pf_islands.state_pf_12",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3379","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_93","l10n_pf_islands.state_pf_45",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3380","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_93","l10n_pf_islands.state_pf_16",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3381","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_93","l10n_pf_islands.state_pf_54",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3382","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_93","l10n_pf_islands.state_pf_53",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3383","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_93","l10n_pf_islands.state_pf_29",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3384","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_93","l10n_pf_islands.state_pf_44",15422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3385","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_13","l10n_pf_islands.state_pf_2",1804,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3386","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_13","l10n_pf_islands.state_pf_99",3946,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3387","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_13","l10n_pf_islands.state_pf_10",8706,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3388","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_13","l10n_pf_islands.state_pf_12",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3389","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_13","l10n_pf_islands.state_pf_45",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3390","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_13","l10n_pf_islands.state_pf_16",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3391","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_13","l10n_pf_islands.state_pf_54",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3392","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_13","l10n_pf_islands.state_pf_53",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3393","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_13","l10n_pf_islands.state_pf_29",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3394","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_13","l10n_pf_islands.state_pf_44",15422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3395","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_8","l10n_pf_islands.state_pf_3",2280,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3396","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_8","l10n_pf_islands.state_pf_10",2518,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3397","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_8","l10n_pf_islands.state_pf_12",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3398","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_8","l10n_pf_islands.state_pf_45",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3399","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_8","l10n_pf_islands.state_pf_16",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3400","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_8","l10n_pf_islands.state_pf_54",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3401","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_8","l10n_pf_islands.state_pf_53",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3402","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_8","l10n_pf_islands.state_pf_29",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3403","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_8","l10n_pf_islands.state_pf_44",15422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3404","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_3","l10n_pf_islands.state_pf_2",7754,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3405","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_3","l10n_pf_islands.state_pf_12",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3406","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_3","l10n_pf_islands.state_pf_45",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3407","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_3","l10n_pf_islands.state_pf_16",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3408","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_3","l10n_pf_islands.state_pf_54",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3409","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_3","l10n_pf_islands.state_pf_53",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3410","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_3","l10n_pf_islands.state_pf_29",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3411","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_3","l10n_pf_islands.state_pf_44",15422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3412","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_57","l10n_pf_islands.state_pf_56",1804,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3413","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_57","l10n_pf_islands.state_pf_12",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3414","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_57","l10n_pf_islands.state_pf_45",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3415","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_57","l10n_pf_islands.state_pf_16",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3416","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_57","l10n_pf_islands.state_pf_54",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3417","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_57","l10n_pf_islands.state_pf_53",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3418","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_57","l10n_pf_islands.state_pf_29",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3419","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_57","l10n_pf_islands.state_pf_44",15422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3420","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_56","l10n_pf_islands.state_pf_12",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3421","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_56","l10n_pf_islands.state_pf_45",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3422","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_56","l10n_pf_islands.state_pf_16",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3423","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_56","l10n_pf_islands.state_pf_54",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3424","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_56","l10n_pf_islands.state_pf_53",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3425","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_56","l10n_pf_islands.state_pf_29",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3426","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_56","l10n_pf_islands.state_pf_44",15422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3427","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_2","l10n_pf_islands.state_pf_87",9420,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3428","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_2","l10n_pf_islands.state_pf_88",7516,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3429","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_2","l10n_pf_islands.state_pf_12",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3430","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_2","l10n_pf_islands.state_pf_45",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3431","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_2","l10n_pf_islands.state_pf_16",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3432","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_2","l10n_pf_islands.state_pf_54",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3433","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_2","l10n_pf_islands.state_pf_53",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3434","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_2","l10n_pf_islands.state_pf_29",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3435","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_2","l10n_pf_islands.state_pf_44",15422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3436","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_99","l10n_pf_islands.state_pf_12",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3437","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_99","l10n_pf_islands.state_pf_45",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3438","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_99","l10n_pf_islands.state_pf_16",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3439","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_99","l10n_pf_islands.state_pf_54",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3440","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_99","l10n_pf_islands.state_pf_53",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3441","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_99","l10n_pf_islands.state_pf_29",9503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3442","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_99","l10n_pf_islands.state_pf_44",15422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3443","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_62",3946,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3444","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_50",4898,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3445","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_47",3946,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3446","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_46",3470,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3447","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_64",3470,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3448","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_88",3232,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3449","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_35",3708,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3450","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_65",2042,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3451","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_25",5374,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3452","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_23",3470,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3453","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_21",4422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3454","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_20",2518,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3455","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_19",2994,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3456","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_10",2280,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3457","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_6",2280,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3458","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_5",2280,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3459","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_4",2042,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3460","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_1",3708,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3461","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_12",12376,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3462","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_45",12376,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3463","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_16",12376,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3464","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_54",12376,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3465","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_53",12376,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3466","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_29",12376,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3467","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_44",13142,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3468","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_50",6802,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3469","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_47",2518,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3470","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_46",2518,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3471","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_64",2518,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3472","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_88",3232,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3473","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_35",5612,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3474","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_65",4422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3475","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_25",7278,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3476","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_23",3708,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3477","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_21",6802,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3478","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_20",4898,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3479","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_19",3470,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3480","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_10",3946,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3481","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_6",4422,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3482","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_5",3232,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3483","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_4",4184,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3484","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_1",4184,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item3485","revatua_armateur.fretlist0","revatua_armateur.product_cat_autre","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_12",12376,1,"2_product_category",2019-01-01 10:00:00
